,year,month,day,min_temp,max_temp,avg_temp,min_humidity,max_humidity,avg_humidity,min_uv_vis,max_uv_vis,avg_uv_vis,min_pressure,max_pressure,avg_pressure,min_wind_spd,max_wind_spd,avg_wind_spd,mode_wind_dir,avg_temp_future,max_temp_future,min_temp_future,avg_humidity_future,max_humidity_future,min_humidity_future,avg_pressure_future,max_pressure_future,min_pressure_future,mode_sky_desc_Cloudy,mode_sky_desc_Drizzle and Fog,mode_sky_desc_Fair,mode_sky_desc_Fair / Windy,mode_sky_desc_Fog,mode_sky_desc_Heavy Rain / Windy,mode_sky_desc_Light Drizzle,mode_sky_desc_Light Rain,mode_sky_desc_Light Snow,mode_sky_desc_Mostly Cloudy,mode_sky_desc_Mostly Cloudy / Windy,mode_sky_desc_Partly Cloudy,mode_sky_desc_Rain,mode_sky_desc_Smoke,mode_sky_desc_Wintry Mix
0,2015,1,1,32,57,44.166666666666664,29,79,57.791666666666664,10.0,10.0,10.0,29.15,29.25,29.20375,0.0,8.0,4.375,330.0,21.75,32,11,40.916666666666664,61,23,29.37708333333333,29.47,29.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2015,1,2,44,49,46.93939393939394,76,93,88.36363636363636,1.0,10.0,5.96969696969697,29.15,29.22,29.17939393939394,0.0,12.0,4.818181818181818,40.0,30.958333333333332,41,22,41.875,53,28,29.21166666666667,29.26,29.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2015,1,3,48,61,51.457142857142856,86,100,94.34285714285714,0.5,10.0,1.9142857142857144,28.98,29.17,29.088857142857144,5.0,12.0,8.2,110.0,33.375,46,21,35.791666666666664,48,21,29.34583333333333,29.41,29.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,1,4,44,66,59.40425531914894,47,100,85.19148936170212,0.5,10.0,6.659574468085107,28.92,29.22,29.004680851063835,5.0,23.0,10.659574468085106,200.0,37.71875,45,29,58.28125,93,36,29.345937499999998,29.41,29.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2015,1,5,34,48,41.17857142857143,32,76,58.107142857142854,10.0,10.0,10.0,29.23,29.42,29.31071428571428,5.0,22.0,12.642857142857142,330.0,43.75,48,39,95.75,100,87,29.13136363636363,29.23,29.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2015,1,6,30,53,41.833333333333336,31,75,53.25,10.0,10.0,10.0,29.12,29.27,29.187916666666666,0.0,20.0,8.666666666666666,300.0,44.44444444444444,49,41,93.18518518518519,97,89,29.13185185185185,29.19,29.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2015,1,7,16,39,31.541666666666668,40,69,51.875,10.0,10.0,10.0,29.11,29.46,29.217916666666667,5.0,31.0,18.625,320.0,40.5,44,37,85.8529411764706,93,73,29.13823529411765,29.19,29.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,2015,1,8,11,32,21.75,23,61,40.916666666666664,10.0,10.0,10.0,29.23,29.47,29.37708333333333,0.0,17.0,7.541666666666667,350.0,36.116279069767444,38,33,90.74418604651163,93,86,29.06209302325581,29.12,29.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,1,9,22,41,30.958333333333332,28,53,41.875,10.0,10.0,10.0,29.17,29.26,29.21166666666667,0.0,14.0,8.25,270.0,40.42857142857143,53,32,67.35714285714286,89,35,29.068214285714287,29.12,29.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,2015,1,10,21,46,33.375,21,48,35.791666666666664,10.0,10.0,10.0,29.27,29.41,29.34583333333333,0.0,15.0,7.083333333333333,340.0,45.0,59,32,59.458333333333336,85,29,29.092083333333335,29.17,29.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,2015,1,11,29,45,37.71875,36,93,58.28125,0.5,10.0,8.21875,29.26,29.41,29.345937499999998,6.0,16.0,10.34375,80.0,47.92857142857143,59,40,56.107142857142854,86,24,28.98142857142857,29.03,28.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2015,1,12,39,48,43.75,87,100,95.75,0.25,6.0,0.8636363636363636,29.05,29.23,29.13136363636363,0.0,10.0,5.204545454545454,80.0,51.708333333333336,65,36,34.291666666666664,64,18,28.989166666666666,29.06,28.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,2015,1,13,41,49,44.44444444444444,89,97,93.18518518518519,0.5,2.0,0.9722222222222222,29.04,29.19,29.13185185185185,3.0,15.0,8.25925925925926,330.0,55.083333333333336,66,45,46.166666666666664,68,29,28.89791666666667,28.94,28.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,2015,1,14,37,44,40.5,73,93,85.8529411764706,1.0,10.0,5.205882352941177,29.09,29.19,29.13823529411765,0.0,12.0,6.294117647058823,80.0,52.291666666666664,63,42,51.125,79,28,28.989166666666666,29.1,28.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2015,1,15,33,38,36.116279069767444,86,93,90.74418604651163,0.25,9.0,3.988372093023256,29.02,29.12,29.06209302325581,0.0,12.0,4.744186046511628,310.0,48.833333333333336,55,40,44.041666666666664,71,31,29.154583333333335,29.2,29.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2015,1,16,32,53,40.42857142857143,35,89,67.35714285714286,6.0,10.0,9.5,29.04,29.12,29.068214285714287,3.0,16.0,10.214285714285714,320.0,43.65625,46,41,89.59375,96,80,28.874375,29.13,28.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,2015,1,17,32,59,45.0,29,85,59.458333333333336,10.0,10.0,10.0,29.01,29.17,29.092083333333335,0.0,13.0,5.041666666666667,90.0,41.54054054054054,48,37,74.24324324324324,93,39,28.74675675675676,28.89,28.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,2015,1,18,40,59,47.92857142857143,24,86,56.107142857142854,10.0,10.0,10.0,28.94,29.03,28.98142857142857,0.0,26.0,9.571428571428571,280.0,45.8,59,31,59.08,93,31,28.767999999999997,28.88,28.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,2015,1,19,36,65,51.708333333333336,18,64,34.291666666666664,10.0,10.0,10.0,28.92,29.06,28.989166666666666,0.0,12.0,6.791666666666667,240.0,41.625,45,34,78.75,93,65,28.733749999999997,28.85,28.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,2015,1,20,45,66,55.083333333333336,29,68,46.166666666666664,10.0,10.0,10.0,28.84,28.94,28.89791666666667,3.0,10.0,5.666666666666667,240.0,39.416666666666664,48,32,67.125,82,46,28.867499999999996,29.0,28.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,2015,1,21,42,63,52.291666666666664,28,79,51.125,10.0,10.0,10.0,28.9,29.1,28.989166666666666,0.0,16.0,8.291666666666666,320.0,41.84615384615385,55,32,52.53846153846154,73,27,29.107692307692307,29.19,28.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,2015,1,22,40,55,48.833333333333336,31,71,44.041666666666664,7.0,10.0,9.875,29.09,29.2,29.154583333333335,3.0,10.0,6.625,40.0,47.708333333333336,59,36,50.0,73,27,29.104583333333334,29.2,28.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2015,1,23,41,46,43.65625,80,96,89.59375,0.5,8.0,2.4921875,28.68,29.13,28.874375,6.0,23.0,14.53125,80.0,44.32,55,36,48.2,66,29,29.1508,29.23,28.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,2015,1,24,37,48,41.54054054054054,39,93,74.24324324324324,2.0,10.0,7.675675675675675,28.64,28.89,28.74675675675676,3.0,22.0,12.45945945945946,290.0,42.625,54,29,41.166666666666664,67,20,29.208333333333332,29.27,29.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2015,1,25,31,59,45.8,31,93,59.08,6.0,10.0,9.72,28.66,28.88,28.767999999999997,0.0,14.0,7.48,210.0,51.55882352941177,57,40,72.08823529411765,94,37,28.94058823529412,29.15,28.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2015,1,26,34,45,41.625,65,93,78.75,2.0,10.0,9.05,28.65,28.85,28.733749999999997,6.0,23.0,13.15,300.0,45.31578947368421,57,28,72.39473684210526,94,52,28.81947368421053,29.14,28.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,2015,1,27,32,48,39.416666666666664,46,82,67.125,10.0,10.0,10.0,28.77,29.0,28.867499999999996,7.0,22.0,12.083333333333334,290.0,36.791666666666664,50,25,50.708333333333336,75,24,29.186666666666667,29.24,29.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,2015,1,28,32,55,41.84615384615385,27,73,52.53846153846154,10.0,10.0,10.0,28.99,29.19,29.107692307692307,0.0,17.0,7.5,330.0,43.208333333333336,50,35,51.291666666666664,70,36,29.0925,29.19,28.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,2015,1,29,36,59,47.708333333333336,27,73,50.0,10.0,10.0,10.0,28.99,29.2,29.104583333333334,0.0,12.0,6.375,210.0,43.041666666666664,50,31,44.916666666666664,60,28,29.02916666666667,29.19,28.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,2015,1,30,36,55,44.32,29,66,48.2,10.0,10.0,10.0,28.99,29.23,29.1508,7.0,26.0,17.48,330.0,39.208333333333336,52,26,33.791666666666664,55,17,29.227083333333336,29.29,29.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2015,1,31,29,54,42.625,20,67,41.166666666666664,10.0,10.0,10.0,29.16,29.27,29.208333333333332,0.0,10.0,3.125,340.0,48.791666666666664,64,33,33.375,64,13,29.118750000000002,29.2,29.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,2015,2,1,40,57,51.55882352941177,37,94,72.08823529411765,0.75,10.0,8.080882352941176,28.69,29.15,28.94058823529412,3.0,17.0,9.852941176470589,190.0,54.28,67,41,59.24,93,34,28.951200000000004,29.04,28.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,2015,2,2,28,57,45.31578947368421,52,94,72.39473684210526,2.0,10.0,8.894736842105264,28.63,29.14,28.81947368421053,7.0,28.0,16.94736842105263,290.0,56.93181818181818,63,44,83.56818181818181,94,63,28.737272727272725,28.84,28.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2015,2,3,25,50,36.791666666666664,24,75,50.708333333333336,10.0,10.0,10.0,29.12,29.24,29.186666666666667,0.0,14.0,4.25,330.0,44.08,54,38,67.96,82,50,28.8232,28.88,28.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,2015,2,4,35,50,43.208333333333336,36,70,51.291666666666664,10.0,10.0,10.0,28.97,29.19,29.0925,0.0,8.0,1.875,160.0,47.541666666666664,64,32,57.375,85,30,28.927083333333332,28.97,28.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2015,2,5,31,50,43.041666666666664,28,60,44.916666666666664,10.0,10.0,10.0,28.93,29.19,29.02916666666667,5.0,23.0,13.583333333333334,340.0,40.458333333333336,49,28,47.125,68,30,28.99208333333333,29.14,28.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,2015,2,6,26,52,39.208333333333336,17,55,33.791666666666664,10.0,10.0,10.0,29.18,29.29,29.227083333333336,0.0,8.0,3.869565217391304,330.0,33.52,45,26,36.32,51,17,29.124000000000002,29.2,29.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,2015,2,7,33,64,48.791666666666664,13,64,33.375,10.0,10.0,10.0,29.04,29.2,29.118750000000002,0.0,13.0,5.833333333333333,210.0,45.958333333333336,60,29,33.791666666666664,45,26,28.965416666666666,29.09,28.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,2015,2,8,41,67,54.28,34,93,59.24,10.0,10.0,10.0,28.83,29.04,28.951200000000004,0.0,15.0,6.44,220.0,32.875,44,22,30.125,49,18,29.109166666666663,29.19,28.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39,2015,2,9,44,63,56.93181818181818,63,94,83.56818181818181,1.0,10.0,7.204545454545454,28.65,28.84,28.737272727272725,0.0,21.0,9.022727272727273,230.0,36.78787878787879,40,34,68.15151515151516,93,27,28.864242424242423,29.13,28.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2015,2,10,38,54,44.08,50,82,67.96,10.0,10.0,10.0,28.75,28.88,28.8232,7.0,23.0,13.4,320.0,33.903225806451616,37,28,74.58064516129032,93,50,28.79612903225806,28.92,28.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,2015,2,11,32,64,47.541666666666664,30,85,57.375,10.0,10.0,10.0,28.89,28.97,28.927083333333332,0.0,10.0,6.25,300.0,29.666666666666668,39,22,59.148148148148145,78,43,28.945185185185185,29.09,28.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,2015,2,12,28,49,40.458333333333336,30,68,47.125,8.0,10.0,9.916666666666666,28.89,29.14,28.99208333333333,7.0,26.0,16.958333333333332,310.0,21.0,27,15,40.125,59,26,29.177916666666665,29.23,29.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,2015,2,13,26,45,33.52,17,51,36.32,10.0,10.0,10.0,29.07,29.2,29.124000000000002,0.0,14.0,7.68,330.0,27.678571428571427,35,16,36.785714285714285,57,24,29.24142857142857,29.3,29.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,2015,2,14,29,60,45.958333333333336,26,45,33.791666666666664,10.0,10.0,10.0,28.85,29.09,28.965416666666666,3.0,23.0,12.166666666666666,270.0,42.48148148148148,56,34,48.629629629629626,86,34,29.107037037037042,29.23,28.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,2015,2,15,22,44,32.875,18,49,30.125,10.0,10.0,10.0,28.97,29.19,29.109166666666663,0.0,24.0,11.166666666666666,340.0,49.97560975609756,55,44,92.58536585365853,100,82,29.045365853658534,29.1,29.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,2015,2,16,34,40,36.78787878787879,27,93,68.15151515151516,1.0,10.0,6.0,28.65,29.13,28.864242424242423,6.0,17.0,10.363636363636363,130.0,41.107142857142854,48,36,80.85714285714286,97,58,29.11178571428572,29.15,29.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2015,2,17,28,37,33.903225806451616,50,93,74.58064516129032,2.0,10.0,8.483870967741936,28.67,28.92,28.79612903225806,7.0,22.0,12.580645161290322,320.0,34.52173913043478,37,32,88.76086956521739,93,75,28.978478260869576,29.08,28.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,2015,2,18,22,39,29.666666666666668,43,78,59.148148148148145,10.0,10.0,10.0,28.9,29.09,28.945185185185185,6.0,32.0,16.185185185185187,290.0,35.31111111111111,37,32,82.5111111111111,93,60,28.747999999999998,28.87,28.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,2015,2,19,15,27,21.0,26,59,40.125,10.0,10.0,10.0,29.1,29.23,29.177916666666665,7.0,20.0,13.75,330.0,36.125,42,33,82.96875,93,70,28.808124999999997,29.07,28.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,2015,2,20,16,35,27.678571428571427,24,57,36.785714285714285,9.0,10.0,9.928571428571429,29.2,29.3,29.24142857142857,0.0,13.0,6.392857142857143,150.0,37.375,48,30,59.875,82,32,29.22666666666667,29.33,29.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2015,2,21,34,56,42.48148148148148,34,86,48.629629629629626,5.0,10.0,9.814814814814815,28.96,29.23,29.107037037037042,3.0,13.0,8.148148148148149,140.0,43.64,56,31,54.92,76,34,29.400000000000006,29.47,29.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2015,2,22,44,55,49.97560975609756,82,100,92.58536585365853,0.25,10.0,1.7195121951219512,29.0,29.1,29.045365853658534,0.0,13.0,5.804878048780488,350.0,41.09375,46,36,88.90625,93,79,29.334062499999998,29.43,29.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,2015,2,23,36,48,41.107142857142854,58,97,80.85714285714286,0.5,10.0,5.428571428571429,29.07,29.15,29.11178571428572,3.0,18.0,12.785714285714286,320.0,51.476190476190474,62,45,84.66666666666667,100,67,29.18880952380953,29.23,29.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,2015,2,24,32,37,34.52173913043478,75,93,88.76086956521739,0.5,10.0,4.130434782608695,28.87,29.08,28.978478260869576,0.0,12.0,6.3478260869565215,330.0,52.40909090909091,54,50,89.38636363636364,97,72,29.085227272727273,29.14,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2015,2,25,32,37,35.31111111111111,60,93,82.5111111111111,1.0,10.0,6.066666666666666,28.62,28.87,28.747999999999998,0.0,17.0,8.377777777777778,80.0,61.175,77,50,84.6,100,48,28.919999999999995,29.0,28.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,2015,2,26,33,42,36.125,70,93,82.96875,3.0,10.0,8.21875,28.6,29.07,28.808124999999997,5.0,15.0,9.5625,310.0,48.048780487804876,67,29,87.4390243902439,96,75,28.93317073170732,29.2,28.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2015,2,27,30,48,37.375,32,82,59.875,9.0,10.0,9.916666666666666,29.08,29.33,29.22666666666667,6.0,16.0,9.458333333333334,320.0,36.42857142857143,50,28,67.60714285714286,86,44,29.268214285714276,29.31,29.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,2015,2,28,31,56,43.64,34,76,54.92,10.0,10.0,10.0,29.33,29.47,29.400000000000006,5.0,16.0,11.2,100.0,46.625,63,30,41.666666666666664,72,19,29.272499999999997,29.35,29.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59,2015,3,1,36,46,41.09375,79,93,88.90625,0.75,8.0,2.40625,29.25,29.43,29.334062499999998,0.0,15.0,8.09375,90.0,55.73913043478261,71,39,32.34782608695652,60,13,29.161739130434785,29.23,29.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,2015,3,2,45,62,51.476190476190474,67,100,84.66666666666667,0.25,10.0,5.130952380952381,29.14,29.23,29.18880952380953,0.0,10.0,4.880952380952381,280.0,59.75,66,54,45.833333333333336,62,31,29.099999999999998,29.14,29.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,2015,3,3,50,54,52.40909090909091,72,97,89.38636363636364,0.0,10.0,2.7386363636363638,29.0,29.14,29.085227272727273,0.0,10.0,6.136363636363637,100.0,66.54166666666667,79,58,59.541666666666664,78,39,29.022916666666664,29.08,28.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,2015,3,4,50,77,61.175,48,100,84.6,0.0,10.0,4.6587499999999995,28.83,29.0,28.919999999999995,0.0,20.0,9.225,210.0,66.39285714285714,72,58,80.10714285714286,93,63,29.063214285714285,29.13,29.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63,2015,3,5,29,67,48.048780487804876,75,96,87.4390243902439,0.5,10.0,6.975609756097561,28.78,29.2,28.93317073170732,3.0,30.0,15.512195121951219,310.0,61.64705882352941,67,57,83.3529411764706,96,66,29.181764705882355,29.24,29.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2015,3,6,28,50,36.42857142857143,44,86,67.60714285714286,2.0,10.0,9.142857142857142,29.2,29.31,29.268214285714276,0.0,15.0,8.178571428571429,340.0,49.25714285714286,58,46,87.94285714285714,94,74,29.202571428571428,29.27,29.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2015,3,7,30,63,46.625,19,72,41.666666666666664,10.0,10.0,10.0,29.21,29.35,29.272499999999997,0.0,8.0,4.625,310.0,56.275862068965516,69,46,86.55172413793103,100,61,28.986206896551725,29.08,28.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,2015,3,8,39,71,55.73913043478261,13,60,32.34782608695652,10.0,10.0,10.0,29.08,29.23,29.161739130434785,0.0,9.0,3.739130434782609,300.0,63.92307692307692,77,56,59.46153846153846,94,23,29.07038461538461,29.14,28.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67,2015,3,9,54,66,59.75,31,62,45.833333333333336,10.0,10.0,10.0,29.07,29.14,29.099999999999998,0.0,12.0,6.25,60.0,65.29166666666667,82,48,35.458333333333336,66,13,29.050833333333333,29.11,28.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2015,3,10,58,79,66.54166666666667,39,78,59.541666666666664,10.0,10.0,10.0,28.95,29.08,29.022916666666664,3.0,13.0,7.583333333333333,130.0,68.58333333333333,79,59,49.458333333333336,65,33,28.90625,28.96,28.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2015,3,11,58,72,66.39285714285714,63,93,80.10714285714286,4.0,10.0,9.607142857142858,29.02,29.13,29.063214285714285,0.0,15.0,6.035714285714286,220.0,65.25,72,56,45.625,72,25,28.96875,29.03,28.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2015,3,12,57,67,61.64705882352941,66,96,83.3529411764706,0.25,10.0,7.514705882352941,29.12,29.24,29.181764705882355,0.0,20.0,11.382352941176471,80.0,54.48717948717949,65,48,88.07692307692308,96,34,28.983076923076922,29.04,28.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2015,3,13,46,58,49.25714285714286,74,94,87.94285714285714,0.75,10.0,4.707142857142857,29.1,29.27,29.202571428571428,12.0,23.0,15.942857142857143,90.0,55.55263157894737,70,48,86.28947368421052,100,60,29.010526315789477,29.05,28.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,2015,3,14,46,69,56.275862068965516,61,100,86.55172413793103,0.25,10.0,4.612068965517241,28.94,29.08,28.986206896551725,0.0,14.0,6.827586206896552,90.0,60.43333333333333,71,54,70.26666666666667,94,36,29.00166666666667,29.06,28.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,2015,3,15,56,77,63.92307692307692,23,94,59.46153846153846,7.0,10.0,9.807692307692308,28.99,29.14,29.07038461538461,3.0,13.0,8.384615384615385,320.0,56.21739130434783,58,54,87.67391304347827,94,70,28.91326086956522,29.01,28.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,2015,3,16,48,82,65.29166666666667,13,66,35.458333333333336,10.0,10.0,10.0,28.96,29.11,29.050833333333333,0.0,9.0,6.25,290.0,58.6,67,55,74.16666666666667,89,48,28.911666666666672,29.01,28.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,2015,3,17,59,79,68.58333333333333,33,65,49.458333333333336,10.0,10.0,10.0,28.85,28.96,28.90625,3.0,20.0,11.333333333333334,280.0,61.083333333333336,72,50,68.25,89,47,29.027500000000003,29.08,29.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76,2015,3,18,56,72,65.25,25,72,45.625,8.0,10.0,9.875,28.93,29.03,28.96875,0.0,13.0,6.875,130.0,64.27586206896552,72,58,77.06896551724138,90,59,29.036206896551725,29.1,28.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2015,3,19,48,65,54.48717948717949,34,96,88.07692307692308,0.25,10.0,2.4743589743589745,28.96,29.04,28.983076923076922,5.0,17.0,10.384615384615385,80.0,65.74285714285715,73,62,74.68571428571428,94,44,28.852857142857147,28.95,28.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,2015,3,20,48,70,55.55263157894737,60,100,86.28947368421052,0.12,10.0,4.518684210526315,28.95,29.05,29.010526315789477,0.0,12.0,5.342105263157895,330.0,51.58064516129032,64,44,65.93548387096774,88,30,28.73032258064516,28.91,28.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2015,3,21,54,71,60.43333333333333,36,94,70.26666666666667,7.0,10.0,9.266666666666667,28.96,29.06,29.00166666666667,3.0,12.0,6.533333333333333,310.0,43.291666666666664,52,37,45.0,73,21,29.020833333333332,29.16,28.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2015,3,22,54,58,56.21739130434783,70,94,87.67391304347827,1.0,10.0,5.260869565217392,28.86,29.01,28.91326086956522,0.0,14.0,8.804347826086957,90.0,47.458333333333336,61,31,34.166666666666664,59,20,29.201666666666668,29.3,29.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81,2015,3,23,55,67,58.6,48,89,74.16666666666667,7.0,10.0,9.7,28.85,29.01,28.911666666666672,0.0,17.0,9.233333333333333,50.0,57.390243902439025,70,50,67.21951219512195,94,37,29.040000000000003,29.12,28.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2015,3,24,50,72,61.083333333333336,47,89,68.25,9.0,10.0,9.916666666666666,29.0,29.08,29.027500000000003,0.0,10.0,3.875,140.0,61.84,75,48,62.56,82,44,28.932,29.01,28.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,2015,3,25,58,72,64.27586206896552,59,90,77.06896551724138,4.0,10.0,9.793103448275861,28.96,29.1,29.036206896551725,0.0,9.0,4.103448275862069,130.0,64.76666666666667,79,55,67.9,94,32,28.93866666666667,29.02,28.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,2015,3,26,62,73,65.74285714285715,44,94,74.68571428571428,8.0,10.0,9.857142857142858,28.69,28.95,28.852857142857147,3.0,13.0,6.942857142857143,200.0,64.8,75,59,74.1,86,53,29.06199999999999,29.14,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2015,3,27,44,64,51.58064516129032,30,88,65.93548387096774,8.0,10.0,9.935483870967742,28.66,28.91,28.73032258064516,9.0,23.0,15.709677419354838,310.0,70.45833333333333,83,57,54.541666666666664,90,25,28.954166666666666,29.03,28.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,3,28,37,52,43.291666666666664,21,73,45.0,10.0,10.0,10.0,28.92,29.16,29.020833333333332,7.0,16.0,11.125,310.0,61.567567567567565,72,53,63.21621621621622,94,30,28.99243243243244,29.15,28.86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2015,3,29,31,61,47.458333333333336,20,59,34.166666666666664,10.0,10.0,10.0,29.13,29.3,29.201666666666668,0.0,12.0,7.375,180.0,58.666666666666664,68,45,32.416666666666664,48,25,29.14166666666667,29.2,29.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88,2015,3,30,50,70,57.390243902439025,37,94,67.21951219512195,2.0,10.0,8.414634146341463,28.98,29.12,29.040000000000003,3.0,17.0,9.804878048780488,310.0,62.85294117647059,70,54,66.05882352941177,94,35,29.111764705882358,29.17,29.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2015,3,31,48,75,61.84,44,82,62.56,7.0,10.0,9.76,28.84,29.01,28.932,0.0,16.0,6.6,260.0,69.17142857142858,80,64,76.6,94,42,29.081714285714284,29.14,29.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,2015,4,1,55,79,64.76666666666667,32,94,67.9,4.0,10.0,9.4,28.88,29.02,28.93866666666667,0.0,13.0,6.233333333333333,270.0,75.20833333333333,86,63,58.083333333333336,87,33,29.018333333333334,29.08,28.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2015,4,2,59,75,64.8,53,86,74.1,3.0,10.0,8.733333333333333,29.0,29.14,29.06199999999999,0.0,14.0,7.1,130.0,75.54166666666667,84,65,59.208333333333336,84,44,28.990416666666665,29.04,28.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
